timestamp,position
1766606573.334,92.0836
1766606573.434,92.0837
1766606573.535,92.0838
1766606573.635,92.0838
1766606573.735,92.0839
1766606573.836,92.0840
1766606573.936,92.0841
1766606574.036,92.0841
1766606574.136,92.0842
1766606574.237,92.0843
1766606574.337,92.0843
1766606574.437,92.0844
1766606574.538,92.0845
1766606574.638,92.0845
1766606574.738,92.0846
1766606574.838,92.0847
1766606574.938,92.0848
1766606575.038,92.0848
1766606575.138,92.0849
1766606575.239,92.0850
1766606575.339,92.0850
1766606575.439,92.0851
1766606575.539,92.0852
1766606575.639,92.0852
1766606575.739,92.0853
1766606575.841,92.0854
1766606575.941,92.0855
1766606576.042,92.0855
1766606576.142,92.0856
1766606576.242,92.0857
1766606576.342,92.0857
1766606576.442,92.0858
1766606576.542,92.0859
1766606576.642,92.0859
1766606576.742,92.0860
1766606576.842,92.0861
1766606576.943,92.0862
1766606577.043,92.0862
1766606577.143,92.0863
1766606577.244,92.0864
1766606577.344,92.0864
1766606577.444,92.0865
1766606577.544,92.0866
1766606577.644,92.0866
1766606577.746,92.0867
1766606577.846,92.0868
1766606577.946,92.0869
1766606578.046,92.0869
1766606578.146,92.0870
1766606578.248,92.0871
1766606578.349,92.0871
1766606578.449,92.0872
1766606578.549,92.0873
1766606578.649,92.0873
1766606578.749,92.0874
1766606578.849,92.0875
1766606578.949,92.0876
1766606579.049,92.0876
1766606579.149,92.0877
1766606579.249,92.0878
1766606579.350,92.0878
1766606579.450,92.0879
1766606579.550,92.0880
1766606579.650,92.0880
1766606579.750,92.0881
1766606579.850,92.0882
1766606579.950,92.0883
1766606580.050,92.0883
1766606580.152,92.0884
1766606580.252,92.0885
1766606580.352,92.0885
1766606580.453,92.0886
1766606580.553,92.0887
1766606580.654,92.0887
1766606580.754,92.0888
1766606580.854,92.0889
1766606580.954,92.0890
1766606581.054,92.0890
1766606581.155,92.0891
1766606581.255,92.0892
1766606581.355,92.0892
1766606581.455,92.0893
1766606581.559,92.0894
1766606581.659,92.0895
1766606581.760,92.0895
1766606581.860,92.0896
1766606581.960,92.0897
1766606582.060,92.0897
1766606582.160,92.0898
1766606582.260,92.0899
1766606582.361,92.0899
1766606582.461,92.0900
1766606582.561,92.0901
1766606582.661,92.0902
1766606582.761,92.0902
1766606582.861,92.0903
1766606582.961,92.0904
1766606583.061,92.0904
1766606583.161,92.0905
1766606583.263,92.0906
1766606583.363,92.0906
1766606583.463,92.0907
1766606583.563,92.0908
1766606583.663,92.0909
1766606583.763,92.0909
1766606583.863,92.0910
1766606583.963,92.0911
1766606584.063,92.0911
1766606584.165,92.0912
1766606584.265,92.0913
1766606584.365,92.0913
1766606584.465,92.0914
1766606584.565,92.0915
1766606584.666,92.0916
1766606584.766,92.0916
1766606584.866,92.0917
1766606584.966,92.0918
1766606585.066,92.0918
